g,lr,rv,qi,r,p
0.43502,0.39528,0.189225869572,0.764089755543,91,54
0.73982,0.26393,0.134602592371,1.16155800807,73,72
0.92255,0.53963,0.389907643094,-4.28838530058,25,215
0.67808,0.16408,0.801432140993,-3.08342705864,51,435
0.12277,0.05453,0.340583695098,4.6741615284,79,183
0.22187,0.01952,0.541476254058,4.77192585821,64,297
0.95074,0.30803,0.316468724633,-4.9772506077,26,170
0.19879,0.01138,0.60239515216,2.43224900175,70,264
0.72235,0.9158,0.857679650684,-0.693501292644,54,431
0.04994,0.21154,0.37833481972,-4.45166742273,71,215
0.06309,0.84171,0.98620585562,0.828357277511,41,519
0.32352,0.08648,0.810214955347,-2.23431397364,55,417
0.62717,0.13158,0.884062988586,1.21931149993,56,458
0.65887,0.7099,0.710559907478,4.76647166378,53,317
0.23784,0.45329,0.0387513633811,-4.67590392109,21,216
0.84482,0.71292,0.376732672515,0.603403475368,84,130
0.75818,0.36711,0.817712610364,1.84560116536,51,410
0.19714,0.81302,0.0674494145111,-1.14440950081,94,90
0.79091,0.02177,0.311773117008,-4.91861483122,13,214
0.52497,0.64215,0.769160493036,-3.10116101948,66,369
0.8598,0.77995,0.0376669235901,2.79316501621,68,25
0.74563,0.81842,0.61820424681,-0.515929262948,64,270
0.75741,0.38773,0.765534084645,4.60610030218,63,358
0.61201,0.36129,0.981855383951,-3.39096221454,47,488
0.51391,0.70916,0.711345464183,2.02067356714,60,295
0.89029,0.00983,0.0671697352102,0.958426686593,1,33
0.30364,0.6971,0.120004182444,-0.653422348147,81,95
0.55839,0.00747,0.818408580931,3.70803158177,53,392
0.05918,0.62813,0.858069802404,-3.560094305,53,418
0.50821,0.53079,0.491015074809,-2.84799605323,74,192
0.4551,0.09815,0.957081075008,4.10459986933,49,511
0.02875,0.60429,0.756492066661,-0.786757849674,56,344
0.2601,0.94823,0.520803820121,0.282067588379,84,205
0.31557,0.32888,0.0423960023462,3.56531022113,98,22
0.14366,0.29576,0.0449337189515,-0.785962037772,78,19
0.2875,0.35755,0.881669305955,-0.0302414983754,60,421
0.14067,0.27341,0.344930898225,4.36941518084,90,123
0.67962,0.53934,0.921290000979,-4.3346418621,50,487
0.44971,0.00514,0.730890662417,-4.74378298272,16,421
0.19653,0.86951,0.110961338609,-4.3287039087,93,39
0.16298,0.7645,0.107991959061,0.121145977128,89,44
0.80566,0.31237,0.824734632423,3.34399875487,52,389
0.25628,0.45654,0.024846199892,3.82674134549,98,17
0.69625,0.64513,0.443480142358,1.67191049798,74,199
0.56109,0.51291,0.129874037475,-4.30734137999,79,262
0.02102,0.43116,0.366921458639,4.82690374044,93,158
0.20986,0.20853,0.991134450619,-2.15522046291,49,506
0.62533,0.65542,0.885046242756,3.59158020272,43,477
0.44347,0.67259,0.878413850468,-3.05341950193,56,434
0.94,0.51426,0.147338758664,-1.76600776298,24,88
0.5683,0.94585,0.065037285101,-2.86268726471,92,50
0.79842,0.77871,0.0815671153014,4.5077745937,92,49
0.24196,0.87116,0.0533007393628,-4.72922116553,94,28
0.26675,0.74402,0.562591578813,3.30429511408,74,213
0.97499,0.0323,0.516069634687,-1.54751525248,15,284
0.57106,0.09215,0.123042219682,-0.666961461893,46,93
0.89752,0.08279,0.466950131225,-0.0848054604309,65,218
0.21069,0.82115,0.274361126949,0.170495104262,96,95
0.98621,0.90634,0.350819344082,-4.26358799126,27,220
0.87563,0.1859,0.218005332659,-1.95901011222,55,364
0.56413,0.80869,0.924852319103,-0.28368434648,45,464
0.71626,0.81744,0.9280835368,2.49694240382,47,454
0.08764,0.77813,0.430934349572,-2.57155709035,82,187
0.05113,0.52763,0.856302121132,4.93876974972,52,435
0.42874,0.86306,0.804438591489,-0.711019369232,56,372
0.37882,0.72793,0.345872178531,3.28937932991,92,133
0.26545,0.67893,0.551309015301,0.746673211397,72,237
0.66992,0.83047,0.973201871228,-0.946546035891,32,522
0.541,0.62049,0.548245386876,-2.85115102675,58,240
0.84235,0.08071,0.322153337917,-2.69727323542,80,116
0.10511,0.07534,0.541368460807,-1.44089997532,64,267
0.21807,0.10424,0.426891264186,-1.7952722061,67,185
0.9724,0.00879,0.844629586835,-4.62693224938,52,410
0.66897,0.8602,0.504023677757,2.70712498293,65,262
0.58151,0.55196,0.473074027524,4.52508479071,71,216
0.95107,0.49904,0.136394992053,-2.73759262621,27,183
0.26691,0.17158,0.140438422202,-0.985550604956,55,92
0.34092,0.09482,0.783604199124,2.1032118156,51,473
0.10646,0.95448,0.129819120559,1.01958546841,99,32
0.93758,0.3779,0.188537315902,0.528027435449,14,150
0.79614,0.26435,0.274306400624,3.75726569005,70,126
0.28089,0.46586,0.655669845273,-2.74784211,69,298
0.6876,0.54346,0.365753468066,0.654896792651,88,129
0.68011,0.99051,0.376333831073,-4.8972256656,79,146
0.14685,0.70943,0.915913145587,-2.58062218195,46,477
0.9277,0.69577,0.157640257297,-4.48994896034,19,77
0.80104,0.93095,0.704305814057,3.61736656859,40,330
