g,lr,rv,qi,r,p
0.66136,0.94377,0.0789600480903,1.98134871695,93,34
0.40285,0.45522,0.445911606464,-3.64087430456,86,156
0.84665,0.74346,0.589752308615,4.63082592541,79,264
0.14328,0.70729,0.539116639883,4.35531432282,75,257
0.49338,0.14891,0.0763721001772,4.92928912863,99,34
0.81202,0.392,0.970043100175,-0.505075572848,48,455
0.43746,0.89111,0.0931021299432,1.51630601209,85,38
0.52077,0.92801,0.00645709933587,3.78620153416,100,8
0.41588,0.82172,0.443338950959,-2.53745431554,76,200
0.53344,0.90478,0.722397457033,-4.45218668001,49,390
0.75383,0.19472,0.424641018913,-3.03923490055,57,204
0.65445,0.86617,0.0736264805684,1.04569603123,87,46
0.58374,0.4367,0.287956664232,1.5169785223,94,101
0.95144,0.71929,0.92459979756,0.750220881465,15,475
0.74024,0.15849,0.578609692503,2.12800253058,75,251
0.02866,0.58238,0.783038396298,2.661811516,58,380
0.51467,0.72597,0.721407039782,0.0357742687563,58,362
0.98636,0.40792,0.859807269909,-0.35609389273,15,473
0.64088,0.41502,0.716037328945,0.0493148381339,65,335
0.88557,0.72163,0.313842890446,3.01891975233,71,150
0.69767,0.36583,0.649027429278,-3.83836653211,68,278
0.53023,0.75862,0.0420598409743,1.58595779098,92,34
0.02517,0.32157,0.607396357766,-2.27332326196,73,270
0.36588,0.0051,0.176725182259,-0.0958631093088,27,78
0.78143,0.34019,0.0318002985432,-4.79440862412,16,787
0.66286,0.76901,0.331877348769,-4.53231959226,84,157
0.138,0.68965,0.00912871160841,-4.18613322415,66,378
0.10091,0.33851,0.514724501543,-2.17344895942,79,188
0.16985,0.90761,0.584435095105,0.114955017605,71,240
0.15498,0.49701,0.809178368655,-2.64271677494,51,395
0.16513,0.55617,0.935396228496,-4.71091381885,48,476
0.68346,0.79686,0.967641953487,-0.404737012528,47,454
0.99536,0.51482,0.936789978128,1.82091896395,21,496
0.1144,0.4786,0.0509189673243,-4.53484115636,50,188
0.2391,0.56953,0.106761155323,3.71703527673,97,45
0.25037,0.70756,0.584475576847,-3.07555644772,68,263
0.79566,0.02973,0.825976590728,2.70043193901,57,365
0.93233,0.85508,0.377002528711,-3.42010900601,32,213
0.89601,0.77045,0.775863545753,-0.0233544324914,29,400
0.80899,0.37863,0.377976150442,-4.7144937059,88,158
0.8796,0.33117,0.363863893898,-3.40026423645,42,145
0.29679,0.20667,0.780410462147,2.43944397874,59,378
0.46771,0.49407,0.113741303756,4.38074883979,99,25
0.4321,0.43113,0.408199546586,0.618406813087,82,127
0.81361,0.76063,0.492712277315,0.702875640218,71,226
0.26481,0.59401,0.715548934214,0.066786749788,66,337
0.16927,0.11221,0.651302143059,-3.94659850186,66,293
0.11276,0.97558,0.0188152344606,-4.73887051841,56,165
0.95836,0.44367,0.0523130801196,-3.9338943821,8,37
0.11192,0.14411,0.824818482464,4.31764615539,50,443
0.85687,0.34169,0.958344420792,0.772999074515,49,505
0.44109,0.99959,0.16072911578,3.73037369518,86,76
0.76204,0.00077,0.267973039915,-4.26714195467,6,162
0.56343,0.90297,0.440604785763,-4.87451241227,69,205
0.73459,0.18426,0.56008665583,0.654114147566,75,258
0.24378,0.35512,0.16907386904,-0.848081279711,88,75
0.60399,0.13446,0.794933958824,0.228780760036,46,421
0.74504,0.3347,0.897554677588,4.58365996715,44,461
0.21751,0.05131,0.725702805503,-3.92480448088,65,342
0.97107,0.68184,0.850214533532,-4.57629808221,21,461
0.27268,0.67817,0.481344398132,-1.09962244607,83,165
0.40337,0.61451,0.984881343687,2.07261022477,47,501
0.00278,0.08,0.418937351488,4.86584149483,76,220
0.20123,0.65606,0.0614009821627,-3.66164310158,88,80
0.62002,0.6083,0.802853706775,-2.90968468625,51,429
0.89098,0.56678,0.56742578757,2.60498911559,48,277
0.51436,0.01059,0.839202824183,1.26679679516,57,412
0.32278,0.57087,0.954123776668,-1.81844811581,48,476
0.85404,0.00423,0.126169709964,-3.95976048469,14,87
0.32192,0.35133,0.806322366317,-2.91461553356,53,411
0.65252,0.62067,0.627142853936,1.59487993019,56,319
0.27142,0.44042,0.147401478744,4.52571701324,96,55
0.70617,0.70761,0.800342206594,3.56358715853,56,422
0.80684,0.00775,0.259947078902,4.01370726317,94,87
0.44796,0.87694,0.791876795119,-1.6046832699,56,352
0.71955,0.18296,0.473752518884,1.00509139457,79,201
0.25592,0.71723,0.518859887829,0.700493652551,79,210
0.82267,0.42608,0.549727610817,4.26361722714,67,253
0.95249,0.54699,0.139556266586,-0.321086525118,17,149
0.46798,0.77621,0.38807574064,-2.45807326586,90,142
0.28511,0.89311,0.0213911315381,-4.10465889212,35,96
0.69669,0.42012,0.519175842011,-0.223346568607,77,215
0.49447,0.67384,0.481454158508,-2.40377331865,70,238
0.39855,0.25911,0.709551795163,-4.03844181023,62,325
0.24834,0.85015,0.0565656656749,1.22491801238,97,14
0.25856,0.81613,0.461416660459,3.89535400099,78,210
0.21439,0.01202,0.574952023741,4.96515706383,66,327
0.8169,0.94991,0.118523093534,1.85429840839,89,66
0.05747,0.94278,0.734449547572,-1.9775147158,62,329
0.51186,0.04334,0.850260680692,-4.04679115487,47,450
0.34771,0.8216,0.175887089809,2.4246782251,92,66
0.35992,0.29261,0.884849136426,4.94914989425,46,430
0.08245,0.72406,0.0397648972217,-0.260654466978,74,23
0.83896,0.59442,0.531264129444,-3.70138605277,69,249
0.46008,0.16175,0.165936904713,3.06520805706,94,42
0.6954,0.90056,0.359771516847,2.557074853,76,184
0.37348,0.22241,0.961430581644,2.87209965941,45,490
0.76291,0.67613,0.156230041569,-1.85949302518,87,100
0.90209,0.02103,0.794457462251,-1.48585190505,49,363
0.34502,0.18507,0.0893584552385,-1.56822491683,59,248
0.56174,0.36337,0.670823085257,-0.00554485405676,64,311
0.65888,0.87836,0.921272134033,2.52354781343,48,486
0.27193,0.0486,0.113907984125,-2.63303836308,2,874
0.38573,0.03212,0.319720199778,-2.73798327145,95,115
0.71124,0.94057,0.28994557353,2.69234672208,85,114
0.22128,0.51876,0.0226023444714,-2.71081467596,62,152
0.03397,0.42832,0.992486201435,0.304175556657,49,515
0.09925,0.44363,0.499030012793,2.72133946976,77,261
0.13834,0.98339,0.451459495695,4.34933533733,79,203
0.6735,0.13985,0.966443752637,-1.19348555985,42,492
0.98027,0.68223,0.0467533106812,1.34035107649,5,224
0.90929,0.69061,0.896475374256,1.23928478234,22,477
0.40613,0.90769,0.564263402125,-3.39500859883,73,252
0.36953,0.69124,0.122197766037,-0.0818713757652,98,45
0.89355,0.12042,0.884704823602,1.56506882922,51,459
0.84711,0.19859,0.43585097447,0.749304477465,71,234
0.05431,0.26505,0.382702270613,-4.34267052612,83,171
0.9792,0.62954,0.181850385694,2.42175124294,6,90
0.41888,0.60354,0.553992667763,-2.97994474083,67,236
0.06103,0.85532,0.790281225291,2.84446475238,52,368
0.31253,0.60028,0.0744200914713,-0.304966751666,94,19
0.61756,0.28427,0.283770681223,0.459801878972,83,92
0.98804,0.49135,0.867273424472,4.06255623788,14,446
0.07371,0.86511,0.788210037277,-4.69821081198,61,379
0.97147,0.60077,0.0201806763306,0.324536403225,0,37
0.40886,0.10415,0.636262132606,0.549611328304,67,273
0.65282,0.41385,0.150561510776,-4.39969583113,74,51
0.87594,0.39153,0.64042767633,1.66183779131,65,267
0.2027,0.72446,0.0733387426296,-0.492103144735,90,21
0.16733,0.23479,0.269397447683,3.45339678978,92,113
0.32148,0.13841,0.437612063679,-3.73013214991,73,198
0.1266,0.02848,0.0685835382712,-2.49632650421,33,1288
0.51016,0.77044,0.193832374693,-2.95611382616,92,78
0.68397,0.69541,0.675197547431,0.205782567934,64,304
0.13719,0.11607,0.448122193862,0.504544285185,80,169
0.43896,0.26134,0.247911399521,-3.46057032927,79,162
0.58752,0.88115,0.381422874596,-1.04759627519,74,172
0.37347,0.81636,0.82682435745,4.81518937628,55,394
0.02825,0.92264,0.816024373384,0.0525216783148,62,372
0.80467,0.65969,0.468396843655,3.96325365308,80,180
0.6719,0.59546,0.629003154055,4.94712027479,69,270
0.7712,0.35716,0.755740885264,-3.0332000282,59,403
0.93157,0.36368,0.854207768659,-2.18541317061,23,437
0.1873,0.62151,0.327810588419,-0.783894266535,96,114
0.13261,0.26265,0.17710627036,-2.52625410964,74,101
0.77226,0.67088,0.327284968348,0.405134641261,79,128
0.74865,0.42215,0.947734476188,0.963535053031,47,509
0.62433,0.56714,0.389975486254,-1.8785845397,81,166
0.45505,0.15591,0.264477553309,0.902797080413,87,91
0.28539,0.96443,0.979195707332,-4.23197571928,42,561
0.57809,0.97785,0.117851055769,2.81030173827,78,70
0.55036,0.55139,0.554351254495,-2.75215867411,76,221
0.89026,0.08462,0.959214848785,-0.22323465474,44,481
0.34707,0.55897,0.487845784181,-1.830560346,88,174
0.08536,0.62282,0.342866498726,-2.50809542232,85,133
0.82825,0.6253,0.0319110088984,-0.110914524136,24,25
0.67263,0.32589,0.57100600857,3.57809728047,70,272
0.4053,0.19074,0.208452643139,-1.45276307797,86,72
0.85389,0.58514,0.573264782514,1.52000348107,72,268
0.00042,0.86007,0.0877983402016,2.68272604447,98,33
0.93221,0.84872,0.879514566803,1.49411762422,21,473
0.53713,0.97383,0.99486750422,3.15982058109,40,498
0.08134,0.99297,0.893959623851,-1.26632936714,49,424
0.8036,0.05646,0.109959096896,-2.62745870858,9,76
0.45877,0.67572,0.238025756918,0.303927766213,88,85
0.61594,0.47933,0.668846296124,3.34438088578,59,318
0.16712,0.43264,0.891707305997,0.107102542729,50,415
0.36446,0.53852,0.89975873041,1.7838365098,51,474
0.95436,0.14386,0.0300459373692,3.00594068513,2,67
0.70485,0.68802,0.545286745847,1.50703707207,73,219
0.28654,0.74719,0.14265679475,-0.0878133617168,91,46
0.36654,0.60747,0.0166810651949,-4.1384429905,30,509
0.92661,0.28781,0.492657674669,-0.0796545040187,29,260
0.4055,0.60797,0.664549515188,0.555577478923,69,268
0.43607,0.02163,0.734775008651,-4.20585611227,46,357
0.52998,0.46055,0.743869063203,-1.38122747547,62,317
0.46491,0.24355,0.494098216407,-0.811877458372,76,229
0.93938,0.41644,0.968018431478,1.76595726427,22,480
0.73934,0.33284,0.137544029993,1.59311921039,75,48
0.6327,0.38104,0.40334055664,-2.8422794848,81,156
0.86746,0.08188,0.953943805829,4.90268859757,46,483
0.76024,0.92719,0.0459847927976,0.22612542238,34,65
0.04585,0.9998,0.701860191743,3.1862322315,63,320
0.60769,0.0079,0.687668263718,-4.68502877689,32,405
0.30944,0.9093,0.194732631885,1.71900249313,91,106
0.68366,0.51145,0.395291698774,-0.756418695655,77,163
0.44631,0.2289,0.883237152675,2.16688828984,51,416
0.62846,0.03027,0.814303755348,1.86085489782,56,396
0.73421,0.33337,0.994484236303,-0.135200905983,45,504
0.06597,0.70355,0.909285662439,-1.70648271041,49,431
0.51188,0.56945,0.141823801446,-2.29082992526,81,57
0.0911,0.77145,0.249934161117,1.70004082187,93,81
0.42799,0.56468,0.484168359267,0.376461263717,70,223
0.56422,0.52329,0.121651598278,0.410507510458,98,30
0.79461,0.28045,0.901534770542,-1.63637101634,47,468
0.66424,0.09118,0.811167639597,-3.52181499728,51,412
0.61085,0.60579,0.00545775974993,0.607473892926,68,16
0.56726,0.78396,0.893697760424,-0.444340654367,54,399
0.22988,0.31171,0.946911498995,-4.02636489701,43,521
0.65081,0.63586,0.406052658203,-4.49781040735,90,148
0.07055,0.68661,0.157732368759,-3.00352276084,94,59
0.50923,0.78246,0.99732835179,-3.27386840657,42,534
0.13792,0.67348,0.040001558573,-1.28776157034,38,93
0.81204,0.46483,0.222746029207,-3.81725839965,61,123
0.78222,0.6187,0.240294622651,1.74512486259,91,87
0.69962,0.86206,0.879009861285,4.4170032168,48,451
0.563,0.19732,0.400604188296,2.54905000497,90,151
0.83578,0.30757,0.331476823077,-1.84124065108,87,128
0.69129,0.33726,0.39197643372,-2.02770349611,87,140
0.3024,0.94721,0.35498471621,2.28663892131,89,170
0.14694,0.67451,0.611709289175,-2.12454400588,72,286
0.5016,0.31481,0.400889724119,3.16037774502,82,170
0.46017,0.73246,0.1755195462,2.72253970881,96,60
0.30061,0.43468,0.578014283407,-0.611015402325,76,281
0.83618,0.86753,0.159906960052,-2.71825303913,75,83
0.3221,0.44939,0.500233380532,-0.882850804708,78,204
0.89122,0.06744,0.719885756647,-0.443386593025,59,327
0.72816,0.85262,0.158630169828,3.61508192258,80,71
0.70991,0.69009,0.0356848079491,-0.192518259226,35,197
0.93509,0.89252,0.838192157626,0.210754720162,25,402
0.13301,0.37415,0.357448412891,-3.30140304801,86,144
0.88109,0.1888,0.727815478901,-0.0973786057198,51,403
0.34895,0.48778,0.191029639473,3.68394784589,96,74
0.21381,0.03324,0.675365522287,0.426658610696,57,376
0.95377,0.03607,0.0498656195298,1.04665945265,5,51
0.76547,0.09254,0.381326801946,3.6750978501,82,144
0.9528,0.97427,0.520219595668,-2.29420123769,35,222
0.9705,0.5838,0.661994978671,4.59905474589,28,353
0.88248,0.49312,0.895191080272,-1.05242664615,37,408
0.30329,0.77643,0.556771324842,1.83272034458,80,247
0.83937,0.5266,0.708548325032,3.16454504223,65,282
0.83005,0.22771,0.822029594724,4.81747918852,51,443
0.70932,0.8059,0.246152154733,3.2186255702,85,123
0.09689,0.34453,0.843622822197,4.17751268746,59,421
0.16356,0.42564,0.506328605492,2.92889144288,74,234
0.29892,0.85678,0.980103210814,2.99941147298,43,549
0.49768,0.83313,0.0887290249573,1.83641964302,87,41
0.91351,0.09774,0.91635622779,2.57940196948,46,457
0.72379,0.72783,0.146513426878,2.09249096768,82,47
0.92948,0.97227,0.611959995453,-2.61718006979,31,323
0.44537,0.88193,0.0109186884127,0.695456721915,51,7
0.13266,0.24491,0.403925203757,0.467082891262,85,137
0.97339,0.54064,0.71196715589,1.50967710057,20,393
0.48053,0.1419,0.0599418584166,-4.81932577177,96,20
0.22694,0.78402,0.577466721307,4.99813304894,68,281
0.02245,0.35101,0.548548134494,-2.04706127682,74,245
0.23306,0.24983,0.167826245251,-4.49813519166,65,265
0.00606,0.93416,0.725346329514,1.80686919297,67,305
0.36999,0.56897,0.563099658755,2.51136063242,70,246
0.97449,0.13936,0.729951754041,2.52133843609,35,339
0.09514,0.03464,0.589623763064,0.123779839524,67,251
0.08586,0.65818,0.306650483862,2.87671471367,87,104
0.26177,0.09453,0.921488635327,-1.97045504401,46,466
0.79065,0.81296,0.860551077026,2.03336426358,52,478
0.48511,0.61558,0.485037451209,-0.0267308025369,72,187
0.8849,0.83666,0.226711366974,2.91527948301,91,88
0.91746,0.68582,0.0643286121863,-4.29787237342,12,107
0.09184,0.49065,0.100640658373,-3.46907064002,73,158
0.85793,0.62004,0.467162995604,-4.68545870482,35,217
0.18721,0.91052,0.179196822535,3.00626615425,97,61
0.1968,0.15689,0.172088957164,-1.28828956872,84,156
0.94606,0.44482,0.999311062797,4.66179267238,22,513
0.14844,0.37525,0.0376847075366,4.375431221,98,27
0.23356,0.35017,0.145685648623,3.65069516397,96,43
0.25617,0.32491,0.539957261527,1.65030594549,76,230
0.39964,0.85284,0.91802393906,-2.75146444948,48,423
0.93435,0.19469,0.326844661202,2.65300293348,50,137
0.61572,0.78281,0.593998155339,-4.86899071486,66,251
0.17476,0.3307,0.943314432786,-3.58710017321,47,492
0.71406,0.62218,0.0214893036558,0.868232488509,34,11
0.00922,0.80558,0.432973063651,3.51639297095,88,142
0.24774,0.19246,0.986052332584,-2.31125218636,41,455
0.60005,0.14333,0.518043325556,1.00651764772,76,208
0.94221,0.74999,0.670440982731,4.71055940925,23,397
0.22278,0.32629,0.629905123389,-2.18856576507,76,270
0.26576,0.73894,0.207547806679,-3.1009314212,84,109
0.38019,0.15459,0.4378908225,-1.32465335174,74,191
0.90168,0.47617,0.378946366264,-2.52354564106,32,182
0.33941,0.01372,0.899569341238,0.87594902625,50,478
0.00602,0.51867,0.146268062706,-1.17471471413,84,157
0.27734,0.93274,0.661838800583,1.64744352451,64,305
0.30787,0.75412,0.756611471473,0.0268272453834,53,383
0.9081,0.29924,0.121036395629,0.154881258359,54,194
0.29085,0.56826,0.0287281699647,3.4785248237,99,13
0.01138,0.00394,0.0220300196875,-2.51368999622,1,1696
0.1483,0.33155,0.644641116803,-0.997389013156,66,304
0.27343,0.67762,0.357900316577,-2.06921154318,83,164
0.62558,0.09765,0.0326700577836,3.40126792486,100,21
0.96233,0.26877,0.374147068198,1.06207278084,24,180
0.70473,0.75247,0.402462854358,-3.50491152082,81,161
0.95025,0.7368,0.740648188079,1.32093370685,30,417
0.27803,0.92807,0.971423834937,3.74149320033,43,546
0.87729,0.50253,0.958166483631,-1.20126048332,33,492
0.69066,0.01003,0.690122023455,3.29689672419,65,310
0.28202,0.61111,0.3785578742,-0.632405772442,88,146
0.56519,0.63457,0.347963243535,-3.07309375782,80,134
0.53122,0.92514,0.775976299439,-0.427621584637,52,402
0.35282,0.74162,0.525323725721,-3.39937954142,71,232
0.95412,0.91046,0.774051238532,0.435200508572,23,377
0.50714,0.48809,0.756336124244,-2.87012591265,56,333
0.3102,0.83183,0.622796802072,3.2815597184,71,299
0.85756,0.32024,0.0456725754251,-3.96041511137,18,43
0.5602,0.11945,0.169372678378,-0.377542866208,43,76
0.81557,0.33789,0.833730396149,1.53125281157,58,438
0.02747,0.16197,0.377870741617,-1.87597611441,73,198
0.20054,0.23111,0.332111370616,-4.87623515384,73,152
0.23683,0.2004,0.368919502359,-4.95587249877,60,163
0.21259,0.97675,0.272813545819,2.16374384351,87,120
0.7275,0.14473,0.407587960544,2.88883816841,86,133
0.49501,0.13722,0.672436110242,0.612022684171,68,290
0.29357,0.96943,0.680841560289,1.85820300117,61,314
0.53966,0.0963,0.546442169314,-4.58273163617,71,262
0.02848,0.36298,0.157782619496,3.29493753233,94,71
0.61191,0.8366,0.0906978601603,-3.0555756474,71,88
0.80301,0.90475,0.11353811164,-4.75155229491,72,51
0.55908,0.71415,0.469391578964,4.79403847041,68,215
0.85489,0.77616,0.85512917674,-1.3497505665,31,429
0.76193,0.14605,0.595217667713,-3.14437501305,72,312
0.12705,0.87628,0.100117720242,3.98080527359,97,36
0.27569,0.52432,0.918535823441,4.50807366008,51,528
0.29371,0.85361,0.907029829689,-4.41254131778,47,441
0.06528,0.53178,0.786915929851,3.76454849372,60,413
0.08831,0.24257,0.446420817402,2.63316908988,79,204
0.39006,0.85472,0.467199954031,3.29043356731,82,179
0.78792,0.99214,0.285304293419,-1.3667686941,89,111
0.66721,0.00141,0.378779922069,0.466769004657,4,222
0.81517,0.31814,0.658130625674,1.05035368741,64,309
0.93536,0.95902,0.953596057325,-1.47140979855,20,485
0.40153,0.07481,0.722976536985,-2.86646651178,53,362
0.37921,0.222,0.00611493240581,1.2046804062,7,9
0.18804,0.24072,0.91333723003,-4.02608211991,46,492
0.93281,0.65424,0.923386286291,3.33936069864,19,524
0.11111,0.19313,0.989740036175,-4.0953272812,45,517
0.8761,0.8113,0.0663652238646,-3.01593244287,43,65
0.40823,0.00036,0.313652577376,4.50613746021,71,331
0.16213,0.32213,0.0562363211719,-3.99085161192,63,108
0.37891,0.68384,0.15727820131,-4.11308780273,87,86
0.93968,0.84984,0.791721769836,4.10919025917,27,396
0.54318,0.82813,0.937555295928,-1.47043532455,47,493
0.64817,0.61835,0.735481906305,-4.3953738975,62,340
0.40849,0.08226,0.437608289221,1.69631883962,88,183
0.31411,0.73052,0.183509718845,-4.12917139843,84,76
0.24678,0.13356,0.61021130121,-3.35060732487,67,271
0.09237,0.22159,0.929094115618,2.09309073217,47,472
0.29482,0.47909,0.181114435932,-1.45771429103,95,98
0.76051,0.20385,0.766272399956,-2.09130927712,59,343
0.76091,0.30917,0.28407331939,4.97056494064,88,109
0.71353,0.21073,0.137217392988,0.573040024755,84,40
0.44389,0.25686,0.154210533189,-4.55395972264,83,193
0.33803,0.83357,0.314352733693,3.86905576855,92,145
0.80825,0.02129,0.478948501863,-4.95284778027,39,244
0.47789,0.89958,0.234225124274,4.26851599727,60,99
0.84427,0.87553,0.978040583762,4.16593726156,46,503
0.83365,0.55001,0.994350994775,3.48809487119,47,503
0.24058,0.02494,0.921304040201,-3.0771172929,48,446
0.34575,0.53293,0.0948195898263,1.7402716914,98,29
0.00379,0.48534,0.153092873282,-1.55720963733,80,64
0.0972,0.92225,0.538735097554,-4.20752301575,85,180
0.45075,0.26586,0.338381176557,4.03692024887,87,136
0.91944,0.69427,0.419967348978,-3.33028365709,27,241
0.54404,0.27439,0.876138372283,1.25851185883,51,504
0.78504,0.78153,0.201630992476,4.73241398627,94,99
0.57292,0.97467,0.628523687201,4.27475511234,60,340
0.592,0.66734,0.719631386089,-2.81116579544,54,354
0.5019,0.98971,0.468436693976,1.43670446715,67,221
0.55717,0.61765,0.0475970940522,-0.597545402246,75,32
0.13557,0.58349,0.8426721982,1.36622434833,53,426
0.86736,0.9941,0.0515778596311,1.08730248301,84,64
0.41872,0.66211,0.746134980598,-2.9488845786,51,365
0.74802,0.44375,0.798192430183,-0.116484591223,52,409
0.2687,0.30353,0.546076138926,-2.27948394626,70,239
0.98272,0.83643,0.166930360254,0.204965652895,27,231
0.20992,0.96549,0.584318815643,0.310207670852,70,249
0.24731,0.85572,0.691022323352,1.81228297364,64,305
0.67435,0.04738,0.725997648129,2.21769503717,61,287
0.06694,0.52323,0.608170408241,-1.78092228179,64,289
0.06156,0.00466,0.718805357362,-0.19981201733,54,315
0.10349,0.45506,0.348514911956,2.10769711745,93,133
0.61598,0.24618,0.681184490752,-1.96815075992,61,364
0.65951,0.16898,0.93443263156,1.15696567281,45,495
0.2749,0.44957,0.676447799796,-1.20936720316,63,288
0.48269,0.65958,0.646256062298,-0.871556977937,69,293
0.3627,0.13567,0.654380721894,-1.95574708285,65,300
0.15317,0.04644,0.579151250863,-4.12221846339,64,254
0.44459,0.15497,0.1777542516,1.65938975824,90,46
0.9499,0.70914,0.3775851765,-1.08457831779,27,198
0.29531,0.18801,0.0767136600234,-2.81732941015,44,176
0.64089,0.32878,0.264721876574,1.49535349295,85,93
0.79652,0.58811,0.172428174545,0.373949903641,87,61
0.04369,0.5216,0.898327629113,2.02960789866,45,452
0.11426,0.21384,0.886394708452,3.80717557798,44,484
0.55342,0.18473,0.961899374421,-1.72847389265,47,513
0.83578,0.18262,0.905161595644,3.11751017042,47,474
0.03167,0.67316,0.0390845876419,-0.539103410694,96,9
0.12047,0.38528,0.195633850261,-2.30312892611,89,90
0.2418,0.39906,0.352681499668,-2.32555438606,79,135
0.83791,0.42257,0.187996223986,-4.85928781143,75,165
0.90617,0.30044,0.578558572341,3.66379521037,65,273
0.16275,0.61926,0.857938495114,-3.69096215256,58,416
0.80945,0.06197,0.993150678289,-2.4864708826,43,504
0.88729,0.33856,0.855406751462,0.623820966916,51,466
0.33966,0.28464,0.225730162313,-0.674502588111,81,84
0.68518,0.02621,0.0909449146479,4.98513247605,97,41
0.04734,0.83056,0.809124917111,3.29236120063,52,391
0.43653,0.31595,0.333832812351,4.77658132346,93,112
0.48103,0.00458,0.224766452068,0.166381456295,24,116
0.64814,0.34277,0.693517823512,4.26968778311,62,338
0.5011,0.12943,0.700020316158,-1.02793028122,57,325
0.22688,0.15422,0.79545882169,-2.58185953924,55,396
0.50993,0.73304,0.69679758456,2.41414438476,58,356
0.1159,0.95371,0.442922073614,3.83057456403,80,178
0.6244,0.74809,0.75660825789,0.321556284095,62,348
0.74005,0.70195,0.757652461694,-0.676800232746,61,336
0.05674,0.53421,0.35926383103,1.11050934233,87,157
0.08653,0.80499,0.021633248112,-3.36678960497,66,155
0.17646,0.36867,0.467771127218,0.0164058798692,79,180
0.53169,0.05169,0.087516755273,-1.70393360656,53,66
0.64129,0.67143,0.252164004247,3.96740412987,91,101
0.73006,0.29644,0.00103178881986,-3.51619729407,13,571
0.63909,0.6552,0.392527330569,-4.52320535618,78,165
0.19882,0.97055,0.373878415443,-4.47788682494,90,137
0.59947,0.5329,0.806644597584,4.81698069627,57,384
0.20398,0.4442,0.858996118976,2.09235013413,56,411
0.10569,0.63506,0.618344189191,-2.80976091377,74,262
0.04183,0.23547,0.750299097217,2.3260651448,62,385
0.33948,0.1622,0.665857278582,-4.11074273383,65,268
0.5867,0.36234,0.111047502341,1.70608213887,86,54
0.91573,0.17024,0.414398516826,3.40573344829,57,188
0.9298,0.00459,0.25332598522,2.15873149474,43,100
0.36491,0.94547,0.9983394339,-2.00373018916,45,496
0.44678,0.66428,0.123566082963,-0.332946967338,93,48
0.27492,0.55489,0.337153700465,-2.43261513298,88,149
0.04569,0.98791,0.669197480576,2.42968244621,65,315
0.72632,0.87863,0.615536558097,0.0553724090949,59,311
0.59773,0.87978,0.614917745406,4.97864925203,65,321
0.87455,0.4974,0.539228878074,-3.22501886023,51,285
0.88499,0.75188,0.2025885744,4.0259050464,92,89
0.27147,0.70735,0.712148017618,1.98611452142,64,359
0.38792,0.73944,0.264174564427,1.48161856294,90,108
0.0882,0.09191,0.0396380757317,3.16264672895,95,38
0.69716,0.77262,0.0928177244059,-3.75563201368,91,82
0.77413,0.12522,0.0947558017262,4.82381539376,99,41
0.70994,0.52162,0.0795670944097,1.25770511557,64,73
0.04132,0.71793,0.86863862443,3.36952402947,60,408
0.29052,0.43456,0.0623066081255,-3.27241123627,78,175
0.67017,0.51182,0.460712673481,-1.47541658246,75,201
0.32168,0.13145,0.62401769731,-0.236995478642,60,322
0.42915,0.5784,0.545592770856,3.12421015957,74,226
0.9889,0.34043,0.530566902355,3.83313594596,10,273
0.4672,0.94239,0.105116883886,3.71040420892,99,45
0.43104,0.24257,0.526014266146,-0.76325291775,80,232
0.90373,0.86545,0.776765644803,0.977207040235,24,362
0.90468,0.37646,0.97545174307,-4.48855495573,19,611
0.83255,0.93352,0.496522562563,0.990296676316,70,204
0.54715,0.29298,0.363902621014,-0.358672181793,82,121
0.44441,0.45549,0.991231109155,-1.36797432829,43,487
0.61862,0.59955,0.720845919624,-0.680607475229,58,323
0.80744,0.3136,0.716866681441,0.332061502748,62,317
0.34569,0.71,0.684669612571,-2.67549901043,59,363
0.95157,0.44544,0.556831778867,4.25543823056,36,280
0.19502,0.81321,0.933993433882,1.76168955793,42,539
0.62735,0.93656,0.252783890072,2.90524799134,88,125
0.95885,0.33931,0.739515649971,-3.2888987072,28,370
0.64312,0.2023,0.952648394848,-0.572287280776,53,471
0.4815,0.84847,0.217888235551,-2.31447223737,84,106
0.90342,0.6394,0.394297163651,3.10383824962,65,181
0.3947,0.99325,0.527404711007,-3.96745921242,76,262
0.25697,0.83899,0.532373926719,-2.20972229198,74,221
0.45777,0.28657,0.958605443876,4.45975273044,46,526
0.78195,0.40627,0.524141010503,-3.18199543463,68,257
0.63731,0.94059,0.709404314903,-1.39335636893,49,356
0.14746,0.86187,0.933995207158,-3.34300907516,46,465
0.61486,0.69715,0.447759760118,4.21862945631,80,207
0.46932,0.96257,0.699697641618,-2.34531475403,65,302
0.99398,0.49539,0.663027264556,-2.56135795197,26,390
0.4107,0.93168,0.689099345297,-0.504554254139,55,345
0.75465,0.79921,0.278515597488,-0.866425957027,88,116
0.32081,0.58365,0.62821992267,3.36522397829,68,295
0.87388,0.88646,0.410981863974,-2.86077408777,37,206
0.57846,0.62186,0.135716896025,-1.04982564034,85,79
0.10095,0.35259,0.262302865333,-2.31549610999,58,129
0.65558,0.22884,0.80478759952,-3.36549293076,59,378
0.80684,0.28522,0.630936552858,-0.452461533086,71,227
0.92519,0.1751,0.926412495394,-2.24958208793,33,463
0.65747,0.70984,0.103099402889,-2.88069248113,76,53
0.44138,0.2453,0.529992572884,1.55839251131,70,259
0.00659,0.72179,0.0321649096903,2.04514848964,99,12
0.41689,0.21605,0.0410969539368,-0.35956295751,69,20
