g,lr,rv,qi,r,p
0.32104,0.00403,0.460684959405,4.34819461503,69,309
0.20549,0.09752,0.411888210515,0.845964228814,80,183
0.50432,0.38672,0.0739718170296,1.04252120098,73,21
0.1339,0.5131,0.984298181182,1.2827250588,40,552
0.56283,0.09123,0.794150394963,-2.26813693325,58,366
0.03114,0.89541,0.383404051594,1.33174726446,87,160
0.51988,0.86725,0.274248026537,-4.40453381226,85,131
0.74132,0.23631,0.45381808641,-1.88153113694,62,205
0.82324,0.59868,0.190042062577,-1.61386292978,95,70
0.84234,0.62951,0.753608389179,4.82598964047,52,374
0.82127,0.8809,0.487489387828,-2.65844981808,81,211
0.03209,0.79679,0.624967205163,3.00012389803,71,274
0.0044,0.5989,0.304458019058,1.93745679977,95,108
0.75605,0.3754,0.943314273979,3.95626633103,43,520
0.45292,0.90978,0.962471765007,-4.09054628806,49,475
0.52378,0.64526,0.70469643959,2.3018605626,61,287
0.92958,0.27451,0.101959365555,-2.42888789586,27,89
0.4515,0.39988,0.375560068717,-3.84938423406,72,176
0.03431,0.92291,0.228942218744,-4.50006994442,91,97
0.77777,0.93129,0.391050759731,0.950488369099,76,151
0.55595,0.68383,0.318437650644,-4.03385780622,86,141
0.46336,0.8529,0.440527210314,4.98566663592,77,172
0.12259,0.94003,0.457503066871,4.78391633211,81,161
0.09664,0.90392,0.903910267605,-3.47642215587,50,471
0.76048,0.18411,0.622627050611,-4.63269688764,63,315
0.60008,0.56408,0.520062298688,3.4096776948,71,241
0.53521,0.56417,0.0121039007641,-0.288470650122,3,13
0.64433,0.78689,0.767258951078,-1.34389053146,58,350
0.85422,0.87872,0.00203866239341,-0.594228599096,23,921
0.00482,0.79204,0.0801399026858,4.79379228397,100,23
0.44384,0.2309,0.299026433311,-3.30984535999,75,124
0.95334,0.96505,0.59177476048,3.44433880766,30,280
0.31812,0.81788,0.583187598684,0.311078936572,70,208
0.64811,0.02932,0.250507954438,1.18551666008,55,113
0.76478,0.37133,0.578423113956,3.46796807732,67,259
0.26953,0.44419,0.261973303848,4.02152042421,95,94
0.00589,0.75895,0.686736439913,-3.70821071153,66,300
0.04425,0.9696,0.541808268141,0.727799847477,78,200
0.11133,0.26151,0.731632185314,-4.38607545855,58,348
0.72526,0.52655,0.779948801024,0.425981067131,48,369
0.75206,0.53379,0.574580590249,-1.0262129193,65,293
0.63003,0.4009,0.783924569132,-1.25458017419,56,389
0.13961,0.90407,0.62089428296,-0.971848773394,66,300
0.20913,0.33767,0.00433276780794,-3.22101360731,42,16
0.94423,0.63451,0.841669644599,-4.38558472612,21,460
0.30558,0.74635,0.0691347084584,1.51890122416,97,27
